,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density
1631,1631,0.0,504.7563054,0.0,0.0,1,134.6334244,36.46373672,-0.7291976324818034
1632,1632,0.0,0.0,0.0,0.0,0,134.6512006,36.46373672,
1633,1633,1.0,0.0,0.0,0.0,0,134.6689768,36.46373672,
1634,1634,43.02,504.7563054,0.0,0.0,14,134.686753,36.46373672,-0.6172027218390285
1635,1635,268.16,504.7563054,72.0,0.0,258,134.7045293,36.46373672,1.484855600994592
1636,1636,82.08,504.7563054,0.0,7120000.0,32,134.7223055,36.46373672,-0.46213284556441714
1637,1637,453.83,504.7563054,0.0,4903529.412,173,134.7400817,36.46373672,0.7525811852533718
1638,1638,333.03,504.7563054,74.55555556,1660000.0,639,134.7578579,36.46373672,4.767167982140532
1639,1639,13.31,504.7563054,0.0,0.0,22,134.7756341,36.46373672,-0.5482827768280901
1640,1640,5.03,987.9296442,0.0,0.0,9,134.7934104,36.46373672,-0.6602776874708649
1641,1641,1.0,1353.900477,0.0,0.0,7,134.8111866,36.46373672,-0.6775076737235995
1642,1642,4.59,1519.542458,0.0,0.0,16,134.8289628,36.46373672,-0.5999727355862938
1643,1643,18.23,2594.709503,0.0,0.0,22,134.846739,36.46373672,-0.5482827768280901
1644,1644,57.27,2563.086943,100.0,0.0,16,134.8645153,36.46373672,-0.5999727355862938
1645,1645,281.75,847.181861,7313.0,1929529.412,159,134.8822915,36.46373672,0.6319712814842297
1646,1646,232.58,823.8461352,536.35,8288125.0,400,134.9000677,36.46373672,2.7081846249387485
1647,1647,94.18,823.8461352,5361.208333,0.0,90,134.9178439,36.46373672,0.03753675576488612
1648,1648,173.24,823.8461352,983.25,13450000.0,64,134.9356202,36.46373672,-0.1864530655206636
1649,1649,335.15,2493.038943,1955.26087,2643496.241,338,134.9533964,36.46373672,2.174055051103976
1650,1650,355.93,2809.033593,15601.625,2218072.626,299,134.9711726,36.46373672,1.8380703191756511
1651,1651,272.42,2311.707804,784.5,3597738.095,307,134.9889488,36.46373672,1.9069902641865895
1652,1652,159.79,2501.221154,204.0,688333.3333,238,135.0067251,36.46373672,1.3125557384672462
1653,1653,199.03,3549.886671,0.0,0.0,100,135.0245013,36.46373672,0.12368668702855909
1654,1654,138.69,5890.272346,7289.5,0.0,252,135.0422775,36.46373672,1.4331656422363883
1655,1655,215.32,5901.124505,28.0,0.0,94,135.0600537,36.46373672,0.0719967282703553
1656,1656,495.87,5690.118065,1998.857143,3798939.394,370,135.07783,36.46373672,2.4497348311477296
1657,1657,859.47,9336.037053,3420.745763,3337421.384,599,135.0956062,36.46373672,4.422568257085841
1658,1658,1255.7,10617.23587,2736.064935,3896626.506,1273,135.1133824,36.46373672,10.2290736242574
1659,1659,930.72,10560.83527,6015.514286,5498264.224,909,135.1311586,36.46373672,7.093216126259702
1660,1660,404.7,8144.796822,2944.692308,5992301.711,765,135.1489349,36.46373672,5.852657116062812
1661,1661,143.91,8828.365499,1865.0,5252711.864,132,135.1667111,36.46373672,0.3993664670723126
1662,1662,146.16,8720.846133,6856.0,9538000.0,191,135.1844873,36.46373672,0.9076510615279831
1663,1663,71.43,7225.095199,19276.5,4357450.98,77,135.2022635,36.46373672,-0.07445815487788875
1664,1664,108.29,2088.316035,17146.61538,0.0,61,135.2200397,36.46373672,-0.2122980448997655
1665,1665,122.8,2088.316035,3321.5,5795600.0,173,135.237816,36.46373672,0.7525811852533718
1666,1666,119.88,2088.316035,277.75,7249444.444,169,135.2555922,36.46373672,0.7181212127479025
1667,1667,90.44,2088.316035,0.0,0.0,37,135.2733684,36.46373672,-0.41905787993258065
1668,1668,89.09,2088.316035,0.0,0.0,137,135.2911446,36.46373672,0.4424414327041491
1669,1669,127.11,2112.961043,0.0,0.0,70,135.3089209,36.46373672,-0.13476310676245984
1670,1670,179.69,2519.603685,8178.25,6612105.263,204,135.3266971,36.46373672,1.019645972170758
1671,1671,149.49,2519.603685,338.4,3855325.67,166,135.3444733,36.46373672,0.6922762333688007
1672,1672,96.85,2519.603685,213.2857143,1634615.385,135,135.3622495,36.46373672,0.42521144645141445
1673,1673,93.57,2519.603685,1513.333333,0.0,114,135.3800258,36.46373672,0.24429659079770125
1674,1674,88.31,2519.603685,204.0,4203333.333,33,135.397802,36.46373672,-0.4535178524380498
1675,1675,63.12,2519.603685,0.0,0.0,113,135.4155782,36.46373672,0.23568159767133395
1676,1676,21.37,2519.603685,0.0,0.0,22,135.4333544,36.46373672,-0.5482827768280901
1677,1677,38.79,2818.423539,0.0,0.0,28,135.4511307,36.46373672,-0.4965928180698863
1678,1678,39.29,2854.281921,1095.0,0.0,62,135.4689069,36.46373672,-0.2036830517733982
1679,1679,4.05,2854.281921,0.0,0.0,7,135.4866831,36.46373672,-0.6775076737235995
1680,1680,6.94,941.9749877,0.0,0.0,8,135.5044593,36.46373672,-0.6688926805972323
1681,1681,61.03,304.5393432,0.0,0.0,15,135.5222356,36.46373672,-0.6085877287126612
1682,1682,78.35,304.5393432,1236.5,2555434.783,116,135.5400118,36.46373672,0.26152657705043586
1683,1683,12.75,304.5393432,0.0,0.0,21,135.557788,36.46373672,-0.5568977699544574
1684,1684,2.7,304.5393432,0.0,0.0,4,135.5755642,36.46373672,-0.7033526531027015
1685,1685,4.45,304.5393432,0.0,0.0,5,135.5933404,36.46373672,-0.6947376599763341
1686,1686,11.45,304.5393432,0.0,0.0,14,135.6111167,36.46373672,-0.6172027218390285
1687,1687,4.64,304.5393432,0.0,807058.8235,4,135.6288929,36.46373672,-0.7033526531027015
1688,1688,1.35,304.5393432,0.0,0.0,3,135.6466691,36.46373672,-0.7119676462290687
1689,1689,0.0,0.0,0.0,0.0,0,135.6644453,36.46373672,
1690,1690,1.2,0.0,0.0,0.0,0,135.6822216,36.46373672,
1691,1691,3.6,457.5913206,0.0,0.0,3,134.5445432,36.47885821,-0.7119676462290687
1692,1692,16.66,457.5913206,0.0,0.0,22,134.5623195,36.47885821,-0.5482827768280901
1693,1693,60.81,457.5913206,0.0,0.0,12,134.5800957,36.47885821,-0.634432708091763
1694,1694,88.13,457.5913206,0.0,0.0,99,134.5978719,36.47885821,0.11507169390219178
1695,1695,55.76,457.5913206,0.0,1160000.0,96,134.6156481,36.47885821,0.0892267145230899
1696,1696,5.13,457.5913206,0.0,0.0,19,134.6334244,36.47885821,-0.5741277562071919
1697,1697,0.0,0.0,0.0,0.0,0,134.6512006,36.47885821,
1698,1698,0.0,504.7563054,0.0,0.0,1,134.6689768,36.47885821,-0.7291976324818034
1699,1699,12.04,0.0,0.0,0.0,0,134.686753,36.47885821,
1700,1700,22.01,504.7563054,197.2,0.0,43,134.7045293,36.47885821,-0.36736792117437683
1701,1701,69.31,504.7563054,28114.0,5349729.73,27,134.7223055,36.47885821,-0.5052078111962536
1702,1702,446.27,504.7563054,4649.333333,3286800.0,206,134.7400817,36.47885821,1.0368759584234926
1703,1703,384.67,504.7563054,65.15,8794285.714,669,134.7578579,36.47885821,5.0256177759315515
1704,1704,28.25,504.7563054,0.0,0.0,42,134.7756341,36.47885821,-0.37598291430074415
1705,1705,5.93,815.3677374,0.0,0.0,14,134.7934104,36.47885821,-0.6172027218390285
1706,1706,25.35,2679.03633,0.0,0.0,30,134.8111866,36.47885821,-0.4793628318171517
1707,1707,18.88,2679.03633,157519.0,0.0,14,134.8289628,36.47885821,-0.6172027218390285
1708,1708,30.94,2679.03633,115.0,0.0,35,134.846739,36.47885821,-0.43628786618531523
1709,1709,43.81,2679.03633,0.0,0.0,39,134.8645153,36.47885821,-0.40182789367984606
1710,1710,25.65,1575.143622,9953.0,0.0,29,134.8822915,36.47885821,-0.487977824943519
1711,1711,39.42,834.6318858,0.0,0.0,60,134.9000677,36.47885821,-0.2209130380261328
1712,1712,62.21,823.8461352,1692.0,10064516.13,52,134.9178439,36.47885821,-0.28983298303707117
1713,1713,71.86,1105.737927,203.5,0.0,65,134.9356202,36.47885821,-0.1778380723942963
1714,1714,203.15,2791.693598,36587.0,2514534.161,126,134.9533964,36.47885821,0.3476765083141088
1715,1715,541.6,2886.717025,5494.571429,3442091.837,289,134.9711726,36.47885821,1.7519203879119782
1716,1716,1141.95,2882.646813,2454.12766,3091176.471,856,134.9889488,36.47885821,6.636621490562236
1717,1717,349.09,2886.717025,1740.076923,2183406.593,983,135.0067251,36.47885821,7.730725617610883
1718,1718,152.22,4956.31022,216.5,0.0,67,135.0245013,36.47885821,-0.16060808614156172
1719,1719,231.26,5901.124505,2367.5,0.0,255,135.0422775,36.47885821,1.45901062161549
1720,1720,166.46,5901.124505,121.0,0.0,198,135.0600537,36.47885821,0.9679560134125542
1721,1721,253.76,7496.801281,20862.0,3403814.433,133,135.07783,36.47885821,0.40798146019867987
1722,1722,643.27,10595.99212,476.5714286,2859169.611,444,135.0956062,36.47885821,3.0872443224989095
1723,1723,1031.06,10617.23587,2278.595376,4175451.895,1236,135.1133824,36.47885821,9.910318878581808
1724,1724,325.78,10265.94712,3903.0,4287582.09,331,135.1311586,36.47885821,2.1137500992194047
1725,1725,296.54,8839.795981,21158.5,3333455.02,313,135.1489349,36.47885821,1.9586802229447933
1726,1726,243.67,8828.365499,92.66666667,2772329.06,324,135.1667111,36.47885821,2.0534451473348336
1727,1727,272.45,7588.680325,3506.5,2693370.787,164,135.1844873,36.47885821,0.6750462471160661
1728,1728,260.43,6779.670363,6672.631579,3114297.521,417,135.2022635,36.47885821,2.8546395080869926
1729,1729,73.71,5192.706816,0.0,0.0,29,135.2200397,36.47885821,-0.487977824943519
1730,1730,182.26,2088.316035,5013.333333,6554135.338,208,135.237816,36.47885821,1.054105944676227
1731,1731,65.91,2662.469942,131.0,2520000.0,98,135.2555922,36.47885821,0.10645670077582449
1732,1732,38.15,3963.885465,293.0,0.0,48,135.2733684,36.47885821,-0.32429295554254034
1733,1733,68.88,2457.815169,0.0,6593333.333,40,135.2911446,36.47885821,-0.39321290055347874
1734,1734,676.84,2999.871212,1193.272727,2320655.738,101,135.3089209,36.47885821,0.13230168015492638
1735,1735,879.53,2593.476135,570.8125,3288532.11,1140,135.3266971,36.47885821,9.083279538450547
1736,1736,415.94,2519.603685,908.6428571,3124569.288,674,135.3444733,36.47885821,5.068692741563388
1737,1737,75.24,2538.491527,2317.875,2612478.632,88,135.3622495,36.47885821,0.02030676951215152
1738,1738,34.56,2960.320005,255883.0,0.0,44,135.3800258,36.47885821,-0.35875292804800957
1739,1739,63.51,2685.816697,0.0,0.0,20,135.397802,36.47885821,-0.5655127630808247
1740,1740,71.36,2524.463715,0.0,2325000.0,114,135.4155782,36.47885821,0.24429659079770125
1741,1741,45.75,2519.603685,0.0,0.0,43,135.4333544,36.47885821,-0.36736792117437683
1742,1742,135.74,2838.715492,0.0,0.0,43,135.4511307,36.47885821,-0.36736792117437683
1743,1743,117.15,2854.281921,201609.0,2270000.0,210,135.4689069,36.47885821,1.0713359309289618
1744,1744,37.29,2854.281921,173.0,2563333.333,59,135.4866831,36.47885821,-0.2295280311525001
1745,1745,11.57,2854.281921,0.0,0.0,4,135.5044593,36.47885821,-0.7033526531027015
1746,1746,267.5,304.5393432,210.0,0.0,26,135.5222356,36.47885821,-0.5138228043226208
1747,1747,249.25,304.5393432,281.3333333,1892363.636,461,135.5400118,36.47885821,3.2336992056471536
1748,1748,30.66,304.5393432,0.0,0.0,38,135.557788,36.47885821,-0.4104428868062133
1749,1749,1.35,304.5393432,0.0,0.0,3,135.5755642,36.47885821,-0.7119676462290687
1750,1750,1.18,304.5393432,0.0,0.0,3,135.5933404,36.47885821,-0.7119676462290687
1751,1751,4.8,304.5393432,0.0,0.0,7,135.6111167,36.47885821,-0.6775076737235995
1752,1752,1.0,304.5393432,0.0,0.0,1,135.6288929,36.47885821,-0.7291976324818034
1753,1753,0.0,0.0,0.0,0.0,0,135.6466691,36.47885821,
1754,1754,0.0,0.0,0.0,0.0,0,135.6644453,36.47885821,
1755,1755,8.77,457.5913206,0.0,0.0,14,134.5623195,36.49397969,-0.6172027218390285
1756,1756,7.1,457.5913206,0.0,0.0,7,134.5800957,36.49397969,-0.6775076737235995
1757,1757,18.95,457.5913206,0.0,0.0,17,134.5978719,36.49397969,-0.5913577424599266
1758,1758,16.25,457.5913206,0.0,0.0,25,134.6156481,36.49397969,-0.5224377974489882
1759,1759,0.0,0.0,0.0,0.0,0,134.6334244,36.49397969,
1760,1760,0.0,0.0,0.0,0.0,0,134.6512006,36.49397969,
1761,1761,0.0,0.0,0.0,0.0,0,134.6689768,36.49397969,
1762,1762,0.0,0.0,0.0,0.0,0,134.686753,36.49397969,
1763,1763,13.89,504.7563054,0.0,0.0,1,134.7045293,36.49397969,-0.7291976324818034
1764,1764,72.95,504.7563054,0.0,2421666.667,50,134.7223055,36.49397969,-0.30706296928980575
1765,1765,73.03,504.7563054,257.0,2673333.333,120,134.7400817,36.49397969,0.29598654955590503
1766,1766,7.71,504.7563054,60.0,0.0,30,134.7578579,36.49397969,-0.4793628318171517
1767,1767,14.65,2222.433175,1033.0,3680416.667,25,134.7756341,36.49397969,-0.5224377974489882
1768,1768,17.03,2620.353624,0.0,0.0,22,134.7934104,36.49397969,-0.5482827768280901
1769,1769,64.44,2679.03633,0.0,0.0,67,134.8111866,36.49397969,-0.16060808614156172
1770,1770,31.67,2679.03633,130.3333333,0.0,54,134.8289628,36.49397969,-0.2726029967843366
1771,1771,3.5,2679.03633,0.0,0.0,10,134.846739,36.49397969,-0.6516626943444976
1772,1772,14.68,2569.214043,0.0,0.0,11,134.8645153,36.49397969,-0.6430477012181304
1773,1773,18.84,1470.991169,0.0,0.0,25,134.8822915,36.49397969,-0.5224377974489882
1774,1774,79.38,823.8461352,0.0,0.0,67,134.9000677,36.49397969,-0.16060808614156172
1775,1775,113.61,823.8461352,33.0,0.0,85,134.9178439,36.49397969,-0.0055382098669503705
1776,1776,108.99,970.7440878,172.0,6835500.0,163,134.9356202,36.49397969,0.6664312539896988
1777,1777,74.2,1495.400236,18743.0,6876470.588,58,134.9533964,36.49397969,-0.23814302427886738
1778,1778,78.45,2886.717025,0.0,3677784.431,95,134.9711726,36.49397969,0.0806117213967226
1779,1779,146.89,2824.074288,0.0,7428139.535,113,134.9889488,36.49397969,0.23568159767133395
1780,1780,136.28,2886.717025,0.0,8961666.667,149,135.0067251,36.49397969,0.5458213502205567
1781,1781,297.07,3585.420746,239.0,6085714.286,151,135.0245013,36.49397969,0.5630513364732912
1782,1782,718.87,5901.124505,6366.0,3641773.05,569,135.0422775,36.49397969,4.164118463294821
1783,1783,468.21,5901.124505,3095.588235,3134173.669,680,135.0600537,36.49397969,5.120382700321591
1784,1784,408.56,9320.13829,17197.76471,3109776.119,305,135.07783,36.49397969,1.889760277933855
1785,1785,602.04,10616.89232,2339.32,3228725.49,640,135.0956062,36.49397969,4.7757829752669
1786,1786,819.0,11590.64484,240.2,3461928.839,543,135.1133824,36.49397969,3.940128642009272
1787,1787,772.2,9967.736213,4208.350877,3957417.894,947,135.1311586,36.49397969,7.42058586506166
1788,1788,752.72,8847.524224,941.0740741,3620277.544,695,135.1489349,36.49397969,5.249607597217101
1789,1789,562.07,13806.37817,492.5333333,3047250.0,765,135.1667111,36.49397969,5.852657116062812
1790,1790,312.58,8603.302764,6177.833333,3603735.632,365,135.1844873,36.49397969,2.406659865515893
1791,1791,141.5,7543.684259,1479.4,2418125.0,229,135.2022635,36.49397969,1.2350208003299403
1792,1792,48.82,7664.19845,1077.0,0.0,37,135.2200397,36.49397969,-0.41905787993258065
1793,1793,132.34,7339.91044,6108.0,3501538.462,60,135.237816,36.49397969,-0.2209130380261328
1794,1794,239.67,7688.85359,67.0,3156329.114,215,135.2555922,36.49397969,1.1144108965607982
1795,1795,64.48,7688.195556,117.0,4419344.262,173,135.2733684,36.49397969,0.7525811852533718
1796,1796,155.57,3460.428498,6540.0,5272010.582,60,135.2911446,36.49397969,-0.2209130380261328
1797,1797,221.48,3073.647059,341.0,2928906.25,203,135.3089209,36.49397969,1.0110309790443908
1798,1798,254.42,3026.797803,958.1875,4523087.935,272,135.3266971,36.49397969,1.605465504763734
1799,1799,228.74,2618.240195,269.6571429,3081386.861,264,135.3444733,36.49397969,1.5365455597527957
1800,1800,141.57,3064.85272,457.0,2481685.535,189,135.3622495,36.49397969,0.8904210752752485
1801,1801,58.74,3073.647059,0.0,0.0,73,135.3800258,36.49397969,-0.10891812738335793
1802,1802,30.04,3073.647059,366.0,0.0,41,135.397802,36.49397969,-0.3845979074271114
1803,1803,17.21,2630.862802,0.0,0.0,25,135.4155782,36.49397969,-0.5224377974489882
1804,1804,13.93,2717.368097,0.0,0.0,22,135.4333544,36.49397969,-0.5482827768280901
1805,1805,29.51,2854.281921,132.0,0.0,19,135.4511307,36.49397969,-0.5741277562071919
1806,1806,19.42,2854.281921,0.0,11000000.0,34,135.4689069,36.49397969,-0.4449028593116825
1807,1807,17.44,2854.281921,0.0,0.0,26,135.4866831,36.49397969,-0.5138228043226208
1808,1808,19.25,2854.281921,0.0,0.0,13,135.5044593,36.49397969,-0.6258177149653957
1809,1809,53.12,2125.784042,0.0,2040000.0,28,135.5222356,36.49397969,-0.4965928180698863
1810,1810,53.87,304.5393432,0.0,2289863.014,84,135.5400118,36.49397969,-0.014153202993317668
1811,1811,32.13,297.0629691,0.0,0.0,35,135.557788,36.49397969,-0.43628786618531523
1812,1812,3.05,130.0906145,0.0,0.0,3,135.5755642,36.49397969,-0.7119676462290687
1813,1813,1.15,304.5393432,0.0,0.0,2,135.5933404,36.49397969,-0.720582639355436
1814,1814,1.18,304.5393432,0.0,0.0,1,135.6111167,36.49397969,-0.7291976324818034
1815,1815,0.0,0.0,0.0,0.0,0,135.6288929,36.49397969,
1816,1816,0.0,0.0,0.0,0.0,0,135.6466691,36.49397969,
1817,1817,0.0,0.0,0.0,0.0,0,135.6644453,36.49397969,
1818,1818,0.0,0.0,0.0,0.0,0,134.5623195,36.50910117,
1819,1819,0.0,0.0,0.0,0.0,0,134.5800957,36.50910117,
1820,1820,3.73,0.0,0.0,0.0,0,134.5978719,36.50910117,
1821,1821,0.0,457.5913206,0.0,0.0,9,134.6156481,36.50910117,-0.6602776874708649
1822,1822,0.0,0.0,0.0,0.0,0,134.6334244,36.50910117,
1823,1823,0.0,0.0,0.0,0.0,0,134.6512006,36.50910117,
1824,1824,0.0,0.0,0.0,0.0,0,134.6689768,36.50910117,
1825,1825,1.0,504.7563054,0.0,0.0,1,134.7045293,36.50910117,-0.7291976324818034
1826,1826,23.03,504.7563054,0.0,0.0,9,134.7223055,36.50910117,-0.6602776874708649
1827,1827,43.4,504.7563054,0.0,0.0,57,134.7400817,36.50910117,-0.24675801740523468
1828,1828,158.52,504.7563054,0.0,0.0,26,134.7578579,36.50910117,-0.5138228043226208
1829,1829,247.46,5440.347947,1311.869565,2859230.769,236,134.7756341,36.50910117,1.2953257522145114
1830,1830,296.9,5855.644492,6232.8125,3084852.941,379,134.7934104,36.50910117,2.527269769285035
1831,1831,347.67,4019.357214,4272.3,2539922.481,274,134.8111866,36.50910117,1.6226954910164688
1832,1832,160.91,2827.077531,11328.75,2694842.105,302,134.8289628,36.50910117,1.8639152985547531
1833,1833,43.22,2679.03633,0.0,3316666.667,55,134.846739,36.50910117,-0.26398800365796926
1834,1834,90.06,1747.115778,0.0,1655752.688,70,134.8645153,36.50910117,-0.13476310676245984
1835,1835,70.04,1470.991169,0.0,0.0,90,134.8822915,36.50910117,0.03753675576488612
1836,1836,31.51,1078.746029,0.0,0.0,53,134.9000677,36.50910117,-0.28121798991070385
1837,1837,47.64,1053.478244,0.0,11748750.0,31,134.9178439,36.50910117,-0.4707478386907844
1838,1838,37.86,1343.385106,13196.5,4231707.317,71,134.9356202,36.50910117,-0.12614811363609252
1839,1839,64.57,1470.991169,26225.0,8765283.019,87,134.9533964,36.50910117,0.011691776385784223
1840,1840,23.9,1470.991169,0.0,0.0,9,134.9711726,36.50910117,-0.6602776874708649
1841,1841,63.88,2533.318545,0.0,0.0,68,134.9889488,36.50910117,-0.15199309301519442
1842,1842,206.54,5525.981035,186.5,0.0,140,135.0067251,36.50910117,0.46828641208325095
1843,1843,726.28,5847.135117,10840.25,3272708.333,335,135.0245013,36.50910117,2.1482100717248738
1844,1844,812.9,5901.124505,1825.546218,2730416.667,1088,135.0422775,36.50910117,8.635299895879449
1845,1845,570.48,5917.096945,1209.596154,3220666.667,563,135.0600537,36.50910117,4.112428504536618
1846,1846,542.55,10213.30981,17647.69231,5237777.778,513,135.07783,36.50910117,3.681678848218253
1847,1847,505.62,10406.26509,1065.0,5939689.579,593,135.0956062,36.50910117,4.370878298327637
1848,1848,587.5,15083.23553,1007.352941,4115109.29,431,135.1133824,36.50910117,2.975249411856135
1849,1849,864.98,10785.75485,2256.6,3936606.93,947,135.1311586,36.50910117,7.42058586506166
1850,1850,1038.94,15084.2452,10375.73333,3220522.293,777,135.1489349,36.50910117,5.95603703357922
1851,1851,937.53,20955.98713,3499.431373,3139972.299,1141,135.1667111,36.50910117,9.091894531576916
1852,1852,609.5,14851.17001,1909.5,3349511.312,813,135.1844873,36.50910117,6.266176786128442
1853,1853,152.58,14618.15984,20596.71429,6852362.205,220,135.2022635,36.50910117,1.1574858621926347
1854,1854,102.48,7715.024326,0.0,0.0,16,135.2200397,36.50910117,-0.5999727355862938
1855,1855,497.16,10705.12292,2749.333333,3034088.05,269,135.237816,36.50910117,1.5796205253846323
1856,1856,483.25,13172.80557,1032.133333,3935238.095,638,135.2555922,36.50910117,4.758552989014165
1857,1857,239.27,17083.1032,553.8333333,3809088.398,363,135.2733684,36.50910117,2.3894298792631585
1858,1858,107.88,11482.29285,0.0,20622727.27,56,135.2911446,36.50910117,-0.255373010531602
1859,1859,172.48,3145.606396,150.25,8691666.667,129,135.3089209,36.50910117,0.3735214876932107
1860,1860,247.86,3073.647059,484.0,4608955.823,290,135.3266971,36.50910117,1.7605353810383455
1861,1861,220.7,3073.647059,4799.307692,6985454.545,172,135.3444733,36.50910117,0.7439661921270044
1862,1862,239.73,3073.647059,1238.333333,2968630.952,267,135.3622495,36.50910117,1.5623905391318977
1863,1863,171.65,3073.647059,16292.0,3087037.037,278,135.3800258,36.50910117,1.6571554635219379
1864,1864,53.93,3073.647059,0.0,0.0,66,135.397802,36.50910117,-0.169223079267929
1865,1865,79.74,2886.384136,54.0,0.0,41,135.4155782,36.50910117,-0.3845979074271114
1866,1866,293.58,2854.281921,222.1333333,0.0,179,135.4333544,36.50910117,0.8042711440115755
1867,1867,96.9,2854.281921,134.0,0.0,236,135.4511307,36.50910117,1.2953257522145114
1868,1868,24.35,2854.281921,0.0,0.0,49,135.4689069,36.50910117,-0.3156779624161731
1869,1869,33.85,2854.281921,0.0,0.0,42,135.4866831,36.50910117,-0.37598291430074415
1870,1870,43.11,2854.281921,0.0,0.0,43,135.5044593,36.50910117,-0.36736792117437683
1871,1871,34.68,580.1871895,0.0,1801718.75,37,135.5222356,36.50910117,-0.41905787993258065
1872,1872,53.78,304.5393432,0.0,1939523.81,61,135.5400118,36.50910117,-0.2122980448997655
1873,1873,25.63,125.1063651,0.0,0.0,35,135.557788,36.50910117,-0.43628786618531523
1874,1874,2.2,0.0,0.0,0.0,0,135.5755642,36.50910117,
1875,1875,4.7,304.5393432,0.0,0.0,10,135.5933404,36.50910117,-0.6516626943444976
1876,1876,0.0,0.0,0.0,0.0,0,135.6111167,36.50910117,
1877,1877,0.0,0.0,0.0,0.0,0,135.6288929,36.50910117,
1878,1878,0.0,0.0,0.0,0.0,0,135.6466691,36.50910117,
1879,1879,0.0,0.0,0.0,0.0,0,135.6644453,36.50910117,
1880,1880,5.83,504.7563054,0.0,0.0,3,134.7400817,36.52422266,-0.7119676462290687
1881,1881,9.43,504.7563054,0.0,0.0,14,134.7578579,36.52422266,-0.6172027218390285
1882,1882,288.2,5872.496524,0.0,0.0,16,134.7756341,36.52422266,-0.5999727355862938
1883,1883,952.19,5872.496524,2283.457143,2903392.857,563,134.7934104,36.52422266,4.112428504536618
1884,1884,1512.2,5872.496524,1823.156863,1596027.778,1501,134.8111866,36.52422266,12.193292057069142
1885,1885,1269.92,3156.734067,1200.735007,1960548.78,1571,134.8289628,36.52422266,12.796341575914854
1886,1886,546.55,2515.786984,2470.305556,2577405.405,703,134.846739,36.52422266,5.31852754222804
1887,1887,173.0,1647.164422,19054.5,2120103.448,192,134.8645153,36.52422266,0.9162660546543504
1888,1888,345.39,1147.465134,188.0,0.0,208,134.8822915,36.52422266,1.054105944676227
1889,1889,339.91,1428.755005,14424.8,3665263.158,422,134.9000677,36.52422266,2.897714473718829
1890,1890,289.77,1470.991169,903.6,3405000.0,368,134.9178439,36.52422266,2.432504844894995
1891,1891,1079.28,1470.991169,26132.0,13127857.14,151,134.9356202,36.52422266,0.5630513364732912
1892,1892,157.63,1470.991169,1247.75,3507000.0,1124,134.9533964,36.52422266,8.945439648428671
1893,1893,35.95,2123.123325,0.0,6650000.0,47,134.9711726,36.52422266,-0.33290794866890766
1894,1894,36.99,2399.785451,135.0,14000000.0,54,134.9889488,36.52422266,-0.2726029967843366
1895,1895,221.25,5411.426735,0.0,15198000.0,143,135.0067251,36.52422266,0.49413139146235285
1896,1896,509.46,5842.768854,5033.863636,3882311.644,300,135.0245013,36.52422266,1.8466853123020184
1897,1897,529.29,5901.124505,2137.378049,3595511.608,664,135.0422775,36.52422266,4.982542810299715
1898,1898,1500.03,8336.588921,5726.393939,3699648.609,432,135.0600537,36.52422266,2.983864404982502
1899,1899,863.49,10397.3665,2728.222222,3790201.149,1828,135.07783,36.52422266,15.010394809391249
1900,1900,541.03,10397.3665,1275.756098,4596611.296,494,135.0956062,36.52422266,3.5179939788172745
1901,1901,409.04,17223.1152,2839.6875,5309883.721,473,135.1133824,36.52422266,3.3370791231635613
1902,1902,518.53,17060.67592,1407.1,5318007.313,475,135.1311586,36.52422266,3.354309109416296
1903,1903,994.95,17816.89736,1356.586207,3858088.445,744,135.1489349,36.52422266,5.671742260409099
1904,1904,755.51,16312.9438,602.1578947,3035314.788,1155,135.1667111,36.52422266,9.212504435346057
1905,1905,447.71,13846.64017,318.1875,3586440.0,508,135.1844873,36.52422266,3.6386038825864166
1906,1906,198.48,10552.6213,37881.0,3983600.0,289,135.2022635,36.52422266,1.7519203879119782
1907,1907,271.39,7715.024326,489.9615385,11751333.33,156,135.2200397,36.52422266,0.6061263021051277
1908,1908,431.22,10681.65456,571.3125,4514188.034,429,135.237816,36.52422266,2.9580194256034003
1909,1909,378.9,10896.73525,824.5454545,4088424.437,448,135.2555922,36.52422266,3.1217042950043785
1910,1910,277.08,16378.53392,3115.368421,4587833.935,275,135.2733684,36.52422266,1.631310484142836
1911,1911,250.19,8581.440517,13005.85714,4890398.724,253,135.2911446,36.52422266,1.4417806353627556
1912,1912,369.0,3102.36683,1273.75,3333333.333,207,135.3089209,36.52422266,1.0454909515498598
1913,1913,323.72,4877.963904,13887.10526,3860792.683,514,135.3266971,36.52422266,3.6902938413446202
1914,1914,98.69,3146.400253,0.0,4658954.248,110,135.3444733,36.52422266,0.20983661829223205
1915,1915,70.47,3144.379331,2511.5,0.0,66,135.3622495,36.52422266,-0.169223079267929
1916,1916,72.53,3073.647059,266.0,4992400.0,97,135.3800258,36.52422266,0.0978417076494572
1917,1917,32.46,3073.647059,123.0,0.0,42,135.397802,36.52422266,-0.37598291430074415
1918,1918,20.95,2890.842777,0.0,0.0,12,135.4155782,36.52422266,-0.634432708091763
1919,1919,52.33,2854.281921,299.2,0.0,79,135.4333544,36.52422266,-0.057228168625154154
1920,1920,71.27,2854.281921,46.0,0.0,53,135.4511307,36.52422266,-0.28121798991070385
1921,1921,86.63,2854.281921,0.0,0.0,68,135.4689069,36.52422266,-0.15199309301519442
